1220,中山,1,未勝利,未勝利*,1,1,53▲, リスペクトライト,牡,2,２歳,石神深道,,ダ,1200,16,(美),和田正一,美浦,
1220,中山,1,未勝利,未勝利*,1,2, 56 , コブラツイスト,牡,2,２歳,菊沢一樹,,ダ,1200,16,(美),石栗龍彦,美浦,
1220,中山,1,未勝利,未勝利*,2,3,52▲, ポルタシャーンス,牝,2,２歳,舟山瑠泉,,ダ,1200,16,(美),武藤善則,美浦,
1220,中山,1,未勝利,未勝利*,2,4, 55 , ラスエル,牝,2,２歳,杉原誠人,,ダ,1200,16,(美),田村康仁,美浦,
1220,中山,1,未勝利,未勝利*,3,5, 56 , エルドラド,牡,2,２歳,原田和真,,ダ,1200,16,(美),蛯名利弘,美浦,B
1220,中山,1,未勝利,未勝利*,3,6, 56 , シュピラー,牡,2,２歳,菅原明良,,ダ,1200,16,(美),高木登,美浦,
1220,中山,1,未勝利,未勝利*,4,7, 55 , アイビーキラリ,牝,2,２歳,原優介,,ダ,1200,16,(美),青木孝文,美浦,
1220,中山,1,未勝利,未勝利*,4,8, 55 , カンレイスター,牝,2,２歳,富田暁,,ダ,1200,16,(美),矢野英一,美浦,
1220,中山,1,未勝利,未勝利*,5,9, 55 , ジョリュウジャンシ,牝,2,２歳,嶋田純次,,ダ,1200,16,(美),南田美知,美浦,
1220,中山,1,未勝利,未勝利*,5,10, 56 , ベアハンドキャッチ,牡,2,２歳,荻野極,,ダ,1200,16,(美),池上昌和,美浦,
1220,中山,1,未勝利,未勝利*,6,11, 56 , ニンジャトットリ,牡,2,２歳,木幡育也,,ダ,1200,16,(美),松永康利,美浦,
1220,中山,1,未勝利,未勝利*,6,12, 55 , ナムラパピ,牝,2,２歳,木幡初也,,ダ,1200,16,(美),武市康男,美浦,
1220,中山,1,未勝利,未勝利*,7,13, 55 , ドライヴトウショウ,牝,2,２歳,内田博幸,,ダ,1200,16,(美),杉浦宏昭,美浦,
1220,中山,1,未勝利,未勝利*,7,14, 56 , ジャガーライズ,牡,2,２歳,三浦皇成,,ダ,1200,16,(美),伊藤圭三,美浦,B
1220,中山,1,未勝利,未勝利*,8,15,52▲, メイショウオタモイ,牝,2,２歳,遠藤汰月,,ダ,1200,16,(美),高柳瑞樹,美浦,
1220,中山,1,未勝利,未勝利*,8,16, 55 , メインテーマ,牝,2,２歳,丹内祐次,,ダ,1200,16,(美),小手川準,美浦,
1220,中山,2,未勝利,未勝利・牝*,1,1, 55 , ブルーサーマル,牝,2,２歳,内田博幸,,ダ,1800,16,(美),池上昌和,美浦,
1220,中山,2,未勝利,未勝利・牝*,1,2, 55 , ケイツーリーブル,牝,2,２歳,津村明秀,,ダ,1800,16,(美),千葉直人,美浦,
1220,中山,2,未勝利,未勝利・牝*,2,3, 55 , ノーブルクラウド,牝,2,２歳,西村淳也,,ダ,1800,16,(美),久保田貴,美浦,
1220,中山,2,未勝利,未勝利・牝*,2,4, 55 , アーティラリー,牝,2,２歳,菊沢一樹,,ダ,1800,16,(美),松山将樹,美浦,
1220,中山,2,未勝利,未勝利・牝*,3,5, 55 , アルティソナンテ,牝,2,２歳,丹内祐次,,ダ,1800,16,(美),萩原清,美浦,
1220,中山,2,未勝利,未勝利・牝*,3,6, 55 , ティルベリー,牝,2,２歳,マーカン,,ダ,1800,16,(美),宮田敬介,美浦,
1220,中山,2,未勝利,未勝利・牝*,4,7,52▲, ティナンヴァランタ,牝,2,２歳,石神深道,,ダ,1800,16,(美),森一誠,美浦,
1220,中山,2,未勝利,未勝利・牝*,4,8, 55 , ルサフィール,牝,2,２歳,江田照男,,ダ,1800,16,(美),矢野英一,美浦,
1220,中山,2,未勝利,未勝利・牝*,5,9, 55 , グラスハーティー,牝,2,２歳,斎藤新,,ダ,1800,16,(美),松山将樹,美浦,
1220,中山,2,未勝利,未勝利・牝*,5,10,52▲, マリノリュミエール,牝,2,２歳,遠藤汰月,,ダ,1800,16,(美),村田一誠,美浦,
1220,中山,2,未勝利,未勝利・牝*,6,11, 55 , ヤマヤロード,牝,2,２歳,原田和真,,ダ,1800,16,(美),上原博之,美浦,
1220,中山,2,未勝利,未勝利・牝*,6,12, 55 , アスコットヴェール,牝,2,２歳,佐々木大,,ダ,1800,16,(美),竹内正洋,美浦,
1220,中山,2,未勝利,未勝利・牝*,7,13, 55 , ホールドザデイ,牝,2,２歳,木幡巧也,,ダ,1800,16,(美),田中勝春,美浦,
1220,中山,2,未勝利,未勝利・牝*,7,14, 55 , マスカルポーネ,牝,2,２歳,福原杏,,ダ,1800,16,(美),水野貴広,美浦,
1220,中山,2,未勝利,未勝利・牝*,8,15,53△, クインズツバキ,牝,2,２歳,長浜鴻緒,,ダ,1800,16,(美),上原博之,美浦,
1220,中山,2,未勝利,未勝利・牝*,8,16,52▲, フィクセルリリア,牝,2,２歳,舟山瑠泉,,ダ,1800,16,(美),田中博康,美浦,B
1220,中山,3,未勝利,未勝利*,1,1, 55 , チャチャット,牝,2,２歳,柴田善臣,,芝,1800,16,(美),柄崎将寿,美浦,
1220,中山,3,未勝利,未勝利*,1,2, 55 , サンヴィクトワール,牝,2,２歳,ルメール,,芝,1800,16,(美),武井亮,美浦,
1220,中山,3,未勝利,未勝利*,2,3, 56 , スクイーズアウト,牡,2,２歳,原優介,,芝,1800,16,(美),黒岩陽一,美浦,
1220,中山,3,未勝利,未勝利*,2,4, 56 , ヘラクレステソーロ,牡,2,２歳,江田照男,,芝,1800,16,(美),高木登,美浦,
1220,中山,3,未勝利,未勝利*,3,5, 56 , アルデキングダム,牡,2,２歳,横山典弘,,芝,1800,16,(美),村田一誠,美浦,
1220,中山,3,未勝利,未勝利*,3,6, 56 , トップデュオ,牡,2,２歳,荻野極,,芝,1800,16,(美),尾関知人,美浦,
1220,中山,3,未勝利,未勝利*,4,7, 56 , ドッグウッド,牡,2,２歳,マーカン,,芝,1800,16,(美),斎藤誠,美浦,
1220,中山,3,未勝利,未勝利*,4,8, 56 , フクスケ,牡,2,２歳,木幡巧也,,芝,1800,16,(美),杉浦宏昭,美浦,
1220,中山,3,未勝利,未勝利*,5,9, 56 , ベルウッドバイオ,牡,2,２歳,吉田豊,,芝,1800,16,(美),高橋文雅,美浦,
1220,中山,3,未勝利,未勝利*,5,10, 55 , ベルランコントル,牝,2,２歳,丹内祐次,,芝,1800,16,(美),伊藤大士,美浦,
1220,中山,3,未勝利,未勝利*,6,11, 56 , ショウナンバーボン,牡,2,２歳,横山和生,,芝,1800,16,(美),加藤士津,美浦,
1220,中山,3,未勝利,未勝利*,6,12, 56 , ツウキンカイソク,牡,2,２歳,菅原明良,,芝,1800,16,(美),岩戸孝樹,美浦,
1220,中山,3,未勝利,未勝利*,7,13, 56 , ダンシングアウェイ,牡,2,２歳,津村明秀,,芝,1800,16,(美),相沢郁,美浦,
1220,中山,3,未勝利,未勝利*,7,14, 56 , ミスターライト,牡,2,２歳,三浦皇成,,芝,1800,16,(美),鹿戸雄一,美浦,
1220,中山,3,未勝利,未勝利*,8,15, 56 , ダイユウアレグロ,牡,2,２歳,内田博幸,,芝,1800,16,(美),松永康利,美浦,
1220,中山,3,未勝利,未勝利*,8,16, 56 , ヒロイックヴァース,牡,2,２歳,戸崎圭太,,芝,1800,16,(美),浅利英明,美浦,
1220,中山,4,新馬,新馬,1,1, 56 , パカラパカラ,牡,2,２歳,横山武史,,ダ,1800,13,(美),加藤征弘,美浦,
1220,中山,4,新馬,新馬,2,2, 55 ,$エクスマウス,牝,2,２歳,マーカン,,ダ,1800,13,(栗),茶木太樹,栗東,
1220,中山,4,新馬,新馬,3,3,52▲, アリストクラット,牝,2,２歳,石神深道,,ダ,1800,13,(美),田島俊明,美浦,
1220,中山,4,新馬,新馬,4,4,52▲, エリザベスタウン,牝,2,２歳,遠藤汰月,,ダ,1800,13,(美),池上昌和,美浦,
1220,中山,4,新馬,新馬,4,5,53▲, クリムゾンリーフ,牡,2,２歳,上里直汰,,ダ,1800,13,(美),加藤士津,美浦,
1220,中山,4,新馬,新馬,5,6, 56 , ジーティームーチョ,牡,2,２歳,西村淳也,,ダ,1800,13,(美),池上昌和,美浦,
1220,中山,4,新馬,新馬,5,7, 56 , バスキュール,牡,2,２歳,ルメール,,ダ,1800,13,(美),林徹,美浦,
1220,中山,4,新馬,新馬,6,8, 56 , コイオステソーロ,牡,2,２歳,菅原明良,,ダ,1800,13,(美),高木登,美浦,
1220,中山,4,新馬,新馬,6,9, 56 , ツーエムアスリート,牡,2,２歳,松若風馬,,ダ,1800,13,(栗),東田明士,栗東,
1220,中山,4,新馬,新馬,7,10, 56 , ゴールドブレイズ,牡,2,２歳,荻野極,,ダ,1800,13,(美),浅利英明,美浦,
1220,中山,4,新馬,新馬,7,11, 56 , ザンテソーロ,牡,2,２歳,木幡巧也,,ダ,1800,13,(美),畠山吉宏,美浦,
1220,中山,4,新馬,新馬,8,12, 56 , ミスターキャンベラ,牡,2,２歳,戸崎圭太,,ダ,1800,13,(美),稲垣幸雄,美浦,
1220,中山,4,新馬,新馬,8,13,53△, ソフィアプルーマ,牝,2,２歳,長浜鴻緒,,ダ,1800,13,(美),上原博之,美浦,
1220,中山,5,新馬,新馬,1,1, 56 , マナイアカラニ,牡,2,２歳,菊沢一樹,,芝,2000,17,(美),田中勝春,美浦,
1220,中山,5,新馬,新馬,1,2, 56 , ウィリーズロック,牡,2,２歳,原優介,,芝,2000,17,(美),黒岩陽一,美浦,
1220,中山,5,新馬,新馬,2,3, 56 , カゲムシャ,牡,2,２歳,横山典弘,,芝,2000,17,(美),萩原清,美浦,
1220,中山,5,新馬,新馬,2,4, 56 , カフェタンガロア,牡,2,２歳,横山和生,,芝,2000,17,(美),嘉藤貴行,美浦,
1220,中山,5,新馬,新馬,3,5, 55 , オートカリテ,牝,2,２歳,木幡巧也,,芝,2000,17,(美),牧光二,美浦,
1220,中山,5,新馬,新馬,3,6, 56 , タビニュ,牡,2,２歳,石川裕紀,,芝,2000,17,(美),宮田敬介,美浦,
1220,中山,5,新馬,新馬,4,7, 55 , ファーストシーン,牝,2,２歳,杉原誠人,,芝,2000,17,(美),大和田成,美浦,
1220,中山,5,新馬,新馬,4,8, 56 , ランブルスコ,牡,2,２歳,マーカン,,芝,2000,17,(美),蛯名正義,美浦,
1220,中山,5,新馬,新馬,5,9, 56 , イーサンミラー,牡,2,２歳,丹内祐次,,芝,2000,17,(美),稲垣幸雄,美浦,
1220,中山,5,新馬,新馬,5,10, 55 , エリーニック,牝,2,２歳,内田博幸,,芝,2000,17,(美),千葉直人,美浦,
1220,中山,5,新馬,新馬,6,11, 55 , セシルブリュネ,牝,2,２歳,横山武史,,芝,2000,17,(美),栗田徹,美浦,
1220,中山,5,新馬,新馬,6,12, 55 , スーザンバローズ,牝,2,２歳,プーシャ,,芝,2000,17,(美),奥村武,美浦,
1220,中山,5,新馬,新馬,7,13, 56 , サンライズマシュー,牡,2,２歳,西村淳也,,芝,2000,17,(栗),牧浦充徳,栗東,
1220,中山,5,新馬,新馬,7,14, 56 , ニシノモリミチ,牡,2,２歳,菅原明良,,芝,2000,17,(美),高木登,美浦,
1220,中山,5,新馬,新馬,8,15, 56 , リアライズステラ,牡,2,２歳,佐々木大,,芝,2000,17,(栗),須貝尚介,栗東,
1220,中山,5,新馬,新馬,8,16,52▲, フュチュール,牝,2,２歳,舟山瑠泉,,芝,2000,17,(美),嘉藤貴行,美浦,
1220,中山,5,新馬,新馬,8,17, 55 , プラウディッツ,牝,2,２歳,ルメール,,芝,2000,17,(美),田中博康,美浦,
1220,中山,6,新馬,新馬・牝,1,1, 55 , ピエスユニーク,牝,2,２歳,戸崎圭太,,芝,1800,16,(美),手塚貴久,美浦,
1220,中山,6,新馬,新馬・牝,1,2, 55 , ナディア,牝,2,２歳,佐々木大,,芝,1800,16,(美),菊川正達,美浦,
1220,中山,6,新馬,新馬・牝,2,3,52▲, リベルタアーラ,牝,2,２歳,石神深道,,芝,1800,16,(美),深山雅史,美浦,
1220,中山,6,新馬,新馬・牝,2,4, 55 , ダノンアスコルティ,牝,2,２歳,ルメール,,芝,1800,16,(美),萩原清,美浦,
1220,中山,6,新馬,新馬・牝,3,5, 55 , サウンドファミリエ,牝,2,２歳,石川裕紀,,芝,1800,16,(美),和田正一,美浦,
1220,中山,6,新馬,新馬・牝,3,6, 55 , サプーズ,牝,2,２歳,菅原明良,,芝,1800,16,(美),伊藤大士,美浦,
1220,中山,6,新馬,新馬・牝,4,7, 55 , リュクスパトロール,牝,2,２歳,西村淳也,,芝,1800,16,(美),加藤士津,美浦,
1220,中山,6,新馬,新馬・牝,4,8, 55 , ディアアズール,牝,2,２歳,石橋脩,,芝,1800,16,(美),森一誠,美浦,
1220,中山,6,新馬,新馬・牝,5,9,53△, クイーンアン,牝,2,２歳,長浜鴻緒,,芝,1800,16,(美),蛯名正義,美浦,
1220,中山,6,新馬,新馬・牝,5,10, 55 , ロッタリーランド,牝,2,２歳,小林脩斗,,芝,1800,16,(美),浅利英明,美浦,
1220,中山,6,新馬,新馬・牝,6,11, 55 , アイアンパイク,牝,2,２歳,横山典弘,,芝,1800,16,(美),村田一誠,美浦,
1220,中山,6,新馬,新馬・牝,6,12, 55 , ホワイトオパール,牝,2,２歳,津村明秀,,芝,1800,16,(美),尾関知人,美浦,
1220,中山,6,新馬,新馬・牝,7,13, 55 , トパーズテソーロ,牝,2,２歳,原優介,,芝,1800,16,(美),稲垣幸雄,美浦,
1220,中山,6,新馬,新馬・牝,7,14, 55 , エルファリス,牝,2,２歳,菊沢一樹,,芝,1800,16,(美),加藤和宏,美浦,
1220,中山,6,新馬,新馬・牝,8,15, 55 , チョコスコーン,牝,2,２歳,丹内祐次,,芝,1800,16,(美),林徹,美浦,
1220,中山,6,新馬,新馬・牝,8,16, 55 , イヌボウノツキ,牝,2,２歳,荻野極,,芝,1800,16,(美),奥村武,美浦,
1220,中山,7,未勝利,未勝利*,1,1, 56 , アメリカンロマン,牡,2,２歳,菊沢一樹,,ダ,1800,16,(美),伊藤圭三,美浦,B
1220,中山,7,未勝利,未勝利*,1,2, 56 , アルファシーナ,牡,2,２歳,小林凌大,,ダ,1800,16,(美),伊藤伸一,美浦,
1220,中山,7,未勝利,未勝利*,2,3, 56 , ファイタージェット,牡,2,２歳,津村明秀,,ダ,1800,16,(美),林徹,美浦,
1220,中山,7,未勝利,未勝利*,2,4, 56 , ジェイエルモーダル,牡,2,２歳,吉田豊,,ダ,1800,16,(美),小西一男,美浦,
1220,中山,7,未勝利,未勝利*,3,5, 56 , アデルフィー,牡,2,２歳,戸崎圭太,,ダ,1800,16,(美),金成貴史,美浦,
1220,中山,7,未勝利,未勝利*,3,6, 56 , ヴァンデスペランス,牡,2,２歳,マーカン,,ダ,1800,16,(美),中舘英二,美浦,
1220,中山,7,未勝利,未勝利*,4,7, 56 , スピアザキック,牡,2,２歳,原優介,,ダ,1800,16,(美),小手川準,美浦,
1220,中山,7,未勝利,未勝利*,4,8, 56 , シュガーシャック,牡,2,２歳,内田博幸,,ダ,1800,16,(美),古賀慎明,美浦,
1220,中山,7,未勝利,未勝利*,5,9,54△, マルターズドン,牡,2,２歳,長浜鴻緒,,ダ,1800,16,(美),手塚貴久,美浦,
1220,中山,7,未勝利,未勝利*,5,10, 56 , エコロガノン,牡,2,２歳,菅原明良,,ダ,1800,16,(美),矢野英一,美浦,
1220,中山,7,未勝利,未勝利*,6,11, 56 , ロケットパンチ,牡,2,２歳,柴田善臣,,ダ,1800,16,(美),武藤善則,美浦,
1220,中山,7,未勝利,未勝利*,6,12, 56 , アレステリオス,牡,2,２歳,杉原誠人,,ダ,1800,16,(美),辻哲英,美浦,
1220,中山,7,未勝利,未勝利*,7,13, 56 , オリジナルアポジー,牡,2,２歳,福原杏,,ダ,1800,16,(美),水野貴広,美浦,
1220,中山,7,未勝利,未勝利*,7,14,53▲, トーアシチフクジン,牡,2,２歳,遠藤汰月,,ダ,1800,16,(美),村田一誠,美浦,B
1220,中山,7,未勝利,未勝利*,8,15, 56 , オルブライト,牡,2,２歳,木幡巧也,,ダ,1800,16,(美),杉浦宏昭,美浦,B
1220,中山,7,未勝利,未勝利*,8,16, 56 , コレクト,牡,2,２歳,佐々木大,,ダ,1800,16,(美),黒岩陽一,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,1,1, 57 , ダンケルド,牡,3,３歳以上,杉原誠人,,ダ,1200,16,(美),森一誠,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,1,2, 57 , レーヴレジェンド,牡,3,３歳以上,菊沢一樹,,ダ,1200,16,(美),金成貴史,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,2,3, 58 , キボウノホシ,セ,6,３歳以上,プーシャ,,ダ,1200,16,(美),奥平雅士,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,2,4, 54 ,$ピコテンダー,牝,3,３歳以上,ルメール,,ダ,1200,16,(美),上原佑紀,美浦,B
1220,中山,8,1勝,１勝ｸﾗｽ,3,5, 55 , エンジェルブリーズ,牝,3,３歳以上,横山和生,,ダ,1200,16,(美),中舘英二,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,3,6,54▲, スペルビア,牡,3,３歳以上,上里直汰,,ダ,1200,16,(美),石栗龍彦,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,4,7, 55 , タルトポワール,牝,3,３歳以上,丹内祐次,,ダ,1200,16,(美),清水英克,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,4,8, 56 , ポムファッジ,牝,4,３歳以上,石橋脩,,ダ,1200,16,(美),矢野英一,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,5,9,55▲, セイゲン,セ,6,３歳以上,舟山瑠泉,,ダ,1200,16,(美),中川公成,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,5,10, 58 , カサブランカキッド,牡,5,３歳以上,横山典弘,,ダ,1200,16,(美),和田勇介,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,6,11, 55 , シルフレイ,牝,3,３歳以上,横山武史,,ダ,1200,16,(美),千葉直人,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,6,12, 58 , アツキヤマト,牡,4,３歳以上,小林凌大,,ダ,1200,16,(美),小西一男,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,7,13, 56 , ルプランドル,牝,6,３歳以上,木幡巧也,,ダ,1200,16,(美),萱野浩二,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,7,14, 58 , ルクスマーベリック,セ,4,３歳以上,富田暁,,ダ,1200,16,(美),大和田成,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,8,15,55△, ジェイエルバース,牡,3,３歳以上,長浜鴻緒,,ダ,1200,16,(美),小西一男,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,8,16, 58 ,$キングズブレス,牡,4,３歳以上,北村宏司,,ダ,1200,16,(美),木村哲也,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,1,1, 56 , クレパスキュラー,牡,2,２歳,ルメール,,芝,1600,12,(美),栗田徹,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,2,2, 56 , ヒシアイラ,牡,2,２歳,荻野極,,芝,1600,12,(栗),池江泰寿,栗東,
1220,中山,9,1勝,ひいらぎ･1勝,3,3, 56 , ニシノエースサマ,牡,2,２歳,津村明秀,,芝,1600,12,(美),鹿戸雄一,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,4,4, 55 , バースデイフライト,牝,2,２歳,プーシャ,,芝,1600,12,(栗),新谷功一,栗東,
1220,中山,9,1勝,ひいらぎ･1勝,5,5, 56 , ピースサイン,牡,2,２歳,戸崎圭太,,芝,1600,12,(美),浅利英明,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,5,6, 56 , エレクトロン,牡,2,２歳,嶋田純次,,芝,1600,12,(美),佐藤吉勝,美浦,B
1220,中山,9,1勝,ひいらぎ･1勝,6,7, 56 , フジガイフウ,牡,2,２歳,菅原明良,,芝,1600,12,(美),岩戸孝樹,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,6,8, 56 , リゾートアイランド,牡,2,２歳,マーカン,,芝,1600,12,(美),上原佑紀,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,7,9, 55 , サンブライト,牝,2,２歳,横山武史,,芝,1600,12,(美),鈴木慎太,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,7,10, 56 , グロリアスマーチ,牡,2,２歳,佐々木大,,芝,1600,12,(栗),須貝尚介,栗東,
1220,中山,9,1勝,ひいらぎ･1勝,8,11, 56 , マイネルシンベリン,牡,2,２歳,丹内祐次,,芝,1600,12,(美),武市康男,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,8,12, 56 , ゴールデンコマンチ,牡,2,２歳,福原杏,,芝,1600,12,[地],水野貴史,地方,
1220,中山,10,2勝,香取特別･2勝,1,1, 56 , フジレイメイ,牡,3,３歳以上,横山武史,,ダ,2400,16,(美),小笠倫弘,美浦,
1220,中山,10,2勝,香取特別･2勝,1,2, 56 , プレシャスデイ,牡,3,３歳以上,荻野極,,ダ,2400,16,(美),伊坂重信,美浦,
